ID,Date,Symbol,Open,High,Low,Close,Volume,Market Cap,Year,Month,Day,DayOfWeek
312,2016-06-14,ETH,17.61,19.27,17.3,18.89,64412200.0,1426499968.0,2016,6,6,1
313,2016-06-15,ETH,18.91,18.91,17.71,18.35,19393400.0,1531789952.0,2016,6,6,2
314,2016-06-16,ETH,18.36,20.83,18.36,20.59,38531000.0,1488419968.0,2016,6,6,3
315,2016-06-17,ETH,20.65,21.52,13.57,15.38,199408000.0,1674540032.0,2016,6,6,4
316,2016-06-18,ETH,15.38,15.38,9.96,11.33,133937000.0,1247529984.0,2016,6,6,5
317,2016-06-19,ETH,11.17,13.18,10.64,12.23,69783600.0,906291968.0,2016,6,6,6
318,2016-06-20,ETH,12.24,12.45,10.52,11.84,58143600.0,993502976.0,2016,6,6,0
319,2016-06-21,ETH,11.82,13.42,11.29,13.31,69245600.0,960014016.0,2016,6,6,1
320,2016-06-22,ETH,13.2,15.79,13.1,13.1,96994096.0,1072510016.0,2016,6,6,2
321,2016-06-23,ETH,13.22,13.79,12.56,13.68,30806400.0,1074240000.0,2016,6,6,3
322,2016-06-24,ETH,13.68,14.57,13.22,14.33,33332900.0,1112589952.0,2016,6,6,4
323,2016-06-25,ETH,14.3,14.58,14.02,14.28,15383100.0,1163529984.0,2016,6,6,5
324,2016-06-26,ETH,14.26,14.37,13.66,13.85,14747600.0,1160589952.0,2016,6,6,6
325,2016-06-27,ETH,13.81,14.12,13.75,13.88,10994700.0,1124169984.0,2016,6,6,0
326,2016-06-28,ETH,13.93,13.98,11.72,12.18,43436600.0,1134339968.0,2016,6,6,1
327,2016-06-29,ETH,12.17,13.04,11.69,12.61,26982800.0,991926016.0,2016,6,6,2
328,2016-06-30,ETH,12.6,12.74,12.25,12.46,15801300.0,1027260032.0,2016,6,6,3
329,2016-07-01,ETH,12.44,12.49,11.73,12.2,17236500.0,1014220032.0,2016,7,7,4
330,2016-07-02,ETH,12.22,12.22,11.95,12.13,8987070.0,996510016.0,2016,7,7,5
331,2016-07-03,ETH,12.12,12.15,11.59,11.72,10588700.0,989132032.0,2016,7,7,6
332,2016-07-04,ETH,11.7,11.88,11.39,11.47,12943500.0,954849024.0,2016,7,7,0
333,2016-07-05,ETH,11.46,11.52,9.58,10.61,45526900.0,935729984.0,2016,7,7,1
334,2016-07-06,ETH,10.58,11.11,10.28,10.53,18137300.0,864062976.0,2016,7,7,2
335,2016-07-07,ETH,10.54,10.57,9.8,10.11,15407200.0,861144000.0,2016,7,7,3
336,2016-07-08,ETH,10.12,11.52,9.96,11.39,20039800.0,827089984.0,2016,7,7,4
337,2016-07-09,ETH,11.42,11.46,10.73,10.97,17254800.0,933945984.0,2016,7,7,5
338,2016-07-10,ETH,10.96,11.01,10.78,10.95,5479240.0,896899008.0,2016,7,7,6
339,2016-07-11,ETH,10.94,11.01,10.26,10.46,13098000.0,895670016.0,2016,7,7,0
340,2016-07-12,ETH,10.45,10.76,10.43,10.52,11127700.0,855555008.0,2016,7,7,1
341,2016-07-13,ETH,10.51,10.59,10.4,10.5,6715660.0,860769984.0,2016,7,7,2
342,2016-07-14,ETH,10.6,11.68,10.6,11.51,23621900.0,868508992.0,2016,7,7,3
343,2016-07-15,ETH,11.5,12.43,11.49,11.95,26838900.0,942817024.0,2016,7,7,4
344,2016-07-16,ETH,11.92,11.94,11.59,11.65,10445700.0,977657984.0,2016,7,7,5
345,2016-07-17,ETH,11.62,11.67,11.01,11.16,17921600.0,953761984.0,2016,7,7,6
346,2016-07-18,ETH,11.17,11.61,10.95,11.03,15931900.0,917150976.0,2016,7,7,0
347,2016-07-19,ETH,11.05,12.01,11.01,11.62,21730000.0,907134976.0,2016,7,7,1
348,2016-07-20,ETH,11.59,12.99,11.57,12.45,60226100.0,952142976.0,2016,7,7,2
349,2016-07-21,ETH,12.46,12.71,11.99,12.65,24636900.0,1024000000.0,2016,7,7,3
350,2016-07-22,ETH,12.66,14.81,12.54,14.66,74779504.0,1040640000.0,2016,7,7,4
351,2016-07-23,ETH,14.67,14.9,14.05,14.3,32489700.0,1206189952.0,2016,7,7,5
352,2016-07-24,ETH,14.3,14.44,12.32,12.75,77750800.0,1176249984.0,2016,7,7,6
353,2016-07-25,ETH,12.74,13.86,12.68,13.84,36673800.0,1048920000.0,2016,7,7,0
354,2016-07-26,ETH,13.82,13.85,11.73,11.99,94428800.0,1137660032.0,2016,7,7,1
355,2016-07-27,ETH,12.05,13.31,11.84,12.97,58278800.0,992644992.0,2016,7,7,2
356,2016-07-28,ETH,12.98,12.99,12.49,12.84,24603900.0,1069560000.0,2016,7,7,3
357,2016-07-29,ETH,12.84,12.87,12.55,12.79,14082300.0,1058220032.0,2016,7,7,4
358,2016-07-30,ETH,12.8,12.8,12.46,12.46,9047810.0,1055409984.0,2016,7,7,5
359,2016-07-31,ETH,12.44,12.51,11.55,11.88,25441400.0,1026310016.0,2016,7,7,6
360,2016-08-01,ETH,11.89,12.01,10.94,10.94,23999500.0,981734976.0,2016,8,8,0
361,2016-08-02,ETH,10.95,11.14,8.2,8.79,88803296.0,903977984.0,2016,8,8,1
362,2016-08-03,ETH,8.88,10.42,8.88,10.29,53979400.0,733203968.0,2016,8,8,2
363,2016-08-04,ETH,10.31,11.29,10.16,11.04,38151400.0,851992000.0,2016,8,8,3
364,2016-08-05,ETH,11.02,11.18,10.76,10.93,15487900.0,910856000.0,2016,8,8,4
365,2016-08-06,ETH,10.92,10.94,10.29,10.88,16712600.0,902752000.0,2016,8,8,5
366,2016-08-07,ETH,10.86,11.09,10.78,10.91,16551000.0,898339968.0,2016,8,8,6
367,2016-08-08,ETH,10.91,11.33,10.86,11.25,14956700.0,903184000.0,2016,8,8,0
368,2016-08-09,ETH,11.27,12.45,11.2,12.24,36656600.0,933430976.0,2016,8,8,1
369,2016-08-10,ETH,12.23,12.46,11.98,12.14,28096300.0,1012910016.0,2016,8,8,2
370,2016-08-11,ETH,12.14,12.27,11.63,11.69,17505000.0,1005720000.0,2016,8,8,3
371,2016-08-12,ETH,11.69,12.04,11.64,11.78,13690100.0,968865024.0,2016,8,8,4
372,2016-08-13,ETH,11.77,11.79,11.51,11.57,7539490.0,975998976.0,2016,8,8,5
373,2016-08-14,ETH,11.58,11.69,11.1,11.19,8680160.0,960854976.0,2016,8,8,6
374,2016-08-15,ETH,11.2,11.31,11.0,11.22,7500840.0,929558016.0,2016,8,8,0
375,2016-08-16,ETH,11.23,11.24,11.0,11.14,7051510.0,932161984.0,2016,8,8,1
376,2016-08-17,ETH,11.13,11.15,10.75,10.75,8833760.0,924590976.0,2016,8,8,2
377,2016-08-18,ETH,10.75,11.01,10.74,10.76,6935800.0,892902976.0,2016,8,8,3
378,2016-08-19,ETH,10.75,10.8,10.73,10.75,5390850.0,893155968.0,2016,8,8,4
379,2016-08-20,ETH,10.75,11.3,10.75,11.25,7443540.0,893814016.0,2016,8,8,5
380,2016-08-21,ETH,11.25,11.25,10.99,11.18,4355660.0,936014976.0,2016,8,8,6
381,2016-08-22,ETH,11.19,11.34,11.07,11.12,6588920.0,930707968.0,2016,8,8,0
382,2016-08-23,ETH,11.14,11.23,10.9,11.03,6489380.0,927065024.0,2016,8,8,1
383,2016-08-24,ETH,11.02,11.15,11.01,11.04,4423420.0,918038976.0,2016,8,8,2
384,2016-08-25,ETH,11.03,11.39,11.02,11.36,8552380.0,918977024.0,2016,8,8,3
385,2016-08-26,ETH,11.35,11.45,11.21,11.3,5857850.0,946092032.0,2016,8,8,4
386,2016-08-27,ETH,11.29,11.29,11.14,11.15,15108400.0,941585024.0,2016,8,8,5
387,2016-08-28,ETH,11.15,11.15,10.92,10.93,5303040.0,929689984.0,2016,8,8,6
388,2016-08-29,ETH,10.92,11.15,10.79,10.98,8130540.0,910697984.0,2016,8,8,0
389,2016-08-30,ETH,10.99,11.3,10.96,11.23,7221260.0,917473984.0,2016,8,8,1
390,2016-08-31,ETH,11.24,11.68,11.18,11.67,11073700.0,938406016.0,2016,8,8,2
391,2016-09-01,ETH,11.67,12.58,11.65,11.99,24051500.0,974844032.0,2016,9,9,3
392,2016-09-02,ETH,11.96,12.31,11.88,12.11,9368300.0,999756992.0,2016,9,9,4
393,2016-09-03,ETH,12.11,12.36,11.35,11.76,13358800.0,1012579968.0,2016,9,9,5
394,2016-09-04,ETH,11.75,11.79,11.47,11.68,7220550.0,982952000.0,2016,9,9,6
395,2016-09-05,ETH,11.68,11.81,11.59,11.72,5724100.0,977169024.0,2016,9,9,0
396,2016-09-06,ETH,11.73,11.73,11.47,11.69,6346330.0,981302976.0,2016,9,9,1
397,2016-09-07,ETH,11.69,11.73,11.52,11.55,6115050.0,979086976.0,2016,9,9,2
398,2016-09-08,ETH,11.55,11.7,11.25,11.35,11535000.0,967009984.0,2016,9,9,3
399,2016-09-09,ETH,11.41,11.68,11.39,11.65,6109200.0,956209984.0,2016,9,9,4
400,2016-09-10,ETH,11.66,12.22,11.54,12.17,7220300.0,977515008.0,2016,9,9,5
401,2016-09-11,ETH,12.21,12.21,11.59,11.64,8791180.0,1023640000.0,2016,9,9,6
402,2016-09-12,ETH,11.64,11.95,11.61,11.89,7478080.0,976644992.0,2016,9,9,0
403,2016-09-13,ETH,11.89,12.09,11.88,11.92,11704300.0,997638016.0,2016,9,9,1
404,2016-09-14,ETH,11.9,12.0,11.86,11.92,5694820.0,999352000.0,2016,9,9,2
405,2016-09-15,ETH,11.94,12.14,11.92,11.94,7309090.0,1002969984.0,2016,9,9,3
406,2016-09-16,ETH,11.96,12.75,11.9,12.56,17421500.0,1004739968.0,2016,9,9,4
407,2016-09-17,ETH,12.56,12.76,12.44,12.7,7446610.0,1055440000.0,2016,9,9,5
408,2016-09-18,ETH,12.69,12.99,12.16,12.43,22433300.0,1066620032.0,2016,9,9,6
409,2016-09-19,ETH,12.44,13.19,12.42,13.19,13838800.0,1045870016.0,2016,9,9,0
410,2016-09-20,ETH,13.21,14.43,13.12,14.43,31929100.0,1111810048.0,2016,9,9,1
411,2016-09-21,ETH,14.43,14.43,13.17,13.77,28645000.0,1214950016.0,2016,9,9,2
412,2016-09-22,ETH,13.66,13.66,12.48,13.25,27382800.0,1150649984.0,2016,9,9,3
413,2016-09-23,ETH,13.21,13.45,13.1,13.33,9166430.0,1112589952.0,2016,9,9,4
414,2016-09-24,ETH,13.32,13.34,12.68,12.88,9824880.0,1122669952.0,2016,9,9,5
415,2016-09-25,ETH,12.85,13.11,12.8,13.1,5283440.0,1083510016.0,2016,9,9,6
416,2016-09-26,ETH,13.17,13.17,12.74,12.82,7213070.0,1110700032.0,2016,9,9,0
417,2016-09-27,ETH,12.86,13.21,12.86,13.1,6831070.0,1085330048.0,2016,9,9,1
418,2016-09-28,ETH,13.11,13.48,13.08,13.27,10239000.0,1106329984.0,2016,9,9,2
419,2016-09-29,ETH,13.28,13.34,13.07,13.07,5990630.0,1121059968.0,2016,9,9,3
420,2016-09-30,ETH,13.08,13.34,13.02,13.22,5950840.0,1104530048.0,2016,9,9,4
421,2016-10-01,ETH,13.2,13.31,13.05,13.17,6331160.0,1115689984.0,2016,10,10,5
422,2016-10-02,ETH,13.18,13.3,13.14,13.2,4079660.0,1114200064.0,2016,10,10,6
423,2016-10-03,ETH,13.2,13.49,13.19,13.45,7458320.0,1116600064.0,2016,10,10,0
424,2016-10-04,ETH,13.45,13.53,13.21,13.28,8348280.0,1137980032.0,2016,10,10,1
425,2016-10-05,ETH,13.28,13.35,13.04,13.04,9881370.0,1124269952.0,2016,10,10,2
426,2016-10-06,ETH,13.03,13.14,12.69,12.85,12044800.0,1102940032.0,2016,10,10,3
427,2016-10-07,ETH,12.85,12.99,12.53,12.67,8933050.0,1088569984.0,2016,10,10,4
428,2016-10-08,ETH,12.67,12.69,12.05,12.22,11611200.0,1073990016.0,2016,10,10,5
429,2016-10-09,ETH,12.22,12.36,11.98,12.05,7208480.0,1035590016.0,2016,10,10,6
430,2016-10-10,ETH,12.06,12.06,11.62,11.76,10809200.0,1022860032.0,2016,10,10,0
431,2016-10-11,ETH,11.76,12.16,11.75,11.79,11727700.0,997948992.0,2016,10,10,1
432,2016-10-12,ETH,11.78,12.07,11.71,11.93,9694640.0,1000220032.0,2016,10,10,2
433,2016-10-13,ETH,11.91,12.13,11.78,11.96,8665190.0,1011190016.0,2016,10,10,3
434,2016-10-14,ETH,11.99,12.07,11.9,11.94,4333510.0,1018390016.0,2016,10,10,4
435,2016-10-15,ETH,11.94,12.0,11.78,11.98,4991840.0,1014280000.0,2016,10,10,5
436,2016-10-16,ETH,11.98,12.01,11.93,11.95,3617280.0,1018540032.0,2016,10,10,6
437,2016-10-17,ETH,11.96,12.03,11.86,12.01,5724440.0,1016710016.0,2016,10,10,0
438,2016-10-18,ETH,12.0,12.93,12.0,12.59,18864200.0,1020529984.0,2016,10,10,1
439,2016-10-19,ETH,12.59,12.62,11.91,12.02,10576200.0,1071710016.0,2016,10,10,2
440,2016-10-20,ETH,12.05,12.29,12.0,12.1,8170760.0,1025619968.0,2016,10,10,3
441,2016-10-21,ETH,12.13,12.21,12.02,12.18,5676920.0,1033139968.0,2016,10,10,4
442,2016-10-22,ETH,12.18,12.19,11.95,12.07,7583820.0,1037849984.0,2016,10,10,5
443,2016-10-23,ETH,12.13,12.14,11.94,12.04,5774660.0,1033969984.0,2016,10,10,6
444,2016-10-24,ETH,12.04,12.1,11.91,11.97,5739690.0,1026400000.0,2016,10,10,0
445,2016-10-25,ETH,11.97,11.99,11.15,11.41,19316000.0,1020849984.0,2016,10,10,1
446,2016-10-26,ETH,11.38,11.66,11.38,11.53,10221800.0,971440000.0,2016,10,10,2
447,2016-10-27,ETH,11.53,11.61,11.26,11.5,13255400.0,984361024.0,2016,10,10,3
448,2016-10-28,ETH,11.47,11.58,10.95,11.09,13971500.0,979916032.0,2016,10,10,4
449,2016-10-29,ETH,11.1,11.2,9.56,10.44,27070400.0,948270976.0,2016,10,10,5
450,2016-10-30,ETH,10.43,11.45,10.29,11.18,16694900.0,891164032.0,2016,10,10,6
451,2016-10-31,ETH,11.23,11.5,10.94,11.0,13393900.0,960008000.0,2016,10,10,0
452,2016-11-01,ETH,10.96,11.18,10.3,10.77,22901300.0,937123008.0,2016,11,11,1
453,2016-11-02,ETH,10.77,11.16,10.69,10.75,11691700.0,921691008.0,2016,11,11,2
454,2016-11-03,ETH,10.8,11.11,10.76,10.8,15228600.0,924097024.0,2016,11,11,3
455,2016-11-04,ETH,10.82,11.12,10.82,11.09,9958040.0,926129024.0,2016,11,11,4
456,2016-11-05,ETH,11.09,11.24,10.88,11.0,5502670.0,950212992.0,2016,11,11,5
457,2016-11-06,ETH,10.99,11.25,10.85,10.87,5688710.0,941729024.0,2016,11,11,6
458,2016-11-07,ETH,10.9,10.96,10.78,10.81,5992480.0,934536000.0,2016,11,11,0
459,2016-11-08,ETH,10.85,10.92,10.74,10.83,6258150.0,930345024.0,2016,11,11,1
460,2016-11-09,ETH,10.82,10.83,10.22,10.66,14606600.0,928062976.0,2016,11,11,2
461,2016-11-10,ETH,10.67,10.68,10.51,10.52,4253980.0,915939968.0,2016,11,11,3
462,2016-11-11,ETH,10.51,10.57,10.26,10.29,6056300.0,902478976.0,2016,11,11,4
463,2016-11-12,ETH,10.29,10.34,9.7,9.88,10052500.0,883779968.0,2016,11,11,5
464,2016-11-13,ETH,9.89,10.41,9.84,10.1,8227770.0,849342016.0,2016,11,11,6
465,2016-11-14,ETH,10.1,10.16,9.96,9.97,3573250.0,867755008.0,2016,11,11,0
466,2016-11-15,ETH,9.97,10.32,9.85,10.22,6557550.0,857222976.0,2016,11,11,1
467,2016-11-16,ETH,10.22,10.33,9.93,10.06,9533550.0,878609984.0,2016,11,11,2
468,2016-11-17,ETH,10.06,10.19,9.92,9.99,6984700.0,865393024.0,2016,11,11,3
469,2016-11-18,ETH,9.99,10.01,9.48,9.48,10816100.0,859571008.0,2016,11,11,4
470,2016-11-19,ETH,9.48,9.75,9.48,9.66,5186540.0,816380032.0,2016,11,11,5
471,2016-11-20,ETH,9.66,9.71,9.52,9.58,5173420.0,832049984.0,2016,11,11,6
472,2016-11-21,ETH,9.58,9.64,9.54,9.62,3663210.0,825380992.0,2016,11,11,0
473,2016-11-22,ETH,9.63,10.24,9.59,9.91,11284400.0,829616000.0,2016,11,11,1
474,2016-11-23,ETH,9.92,9.96,9.76,9.84,4812310.0,855265024.0,2016,11,11,2
475,2016-11-24,ETH,9.85,9.85,8.93,9.23,15987800.0,849228992.0,2016,11,11,3
476,2016-11-25,ETH,9.23,9.75,9.21,9.4,7669720.0,796268032.0,2016,11,11,4
477,2016-11-26,ETH,9.42,9.5,9.31,9.33,3505990.0,812795008.0,2016,11,11,5
478,2016-11-27,ETH,9.31,9.33,8.78,9.0,8707660.0,804084992.0,2016,11,11,6
479,2016-11-28,ETH,9.0,9.01,8.72,8.72,6046890.0,777310976.0,2016,11,11,0
480,2016-11-29,ETH,8.73,8.74,7.88,8.17,17000400.0,754307008.0,2016,11,11,1
481,2016-11-30,ETH,8.16,8.75,8.16,8.59,10626600.0,705040000.0,2016,11,11,2
482,2016-12-01,ETH,8.6,8.65,8.36,8.45,5882340.0,743881984.0,2016,12,12,3
483,2016-12-02,ETH,8.46,8.46,7.42,7.76,18579800.0,731520000.0,2016,12,12,4
484,2016-12-03,ETH,7.77,8.15,7.67,7.92,12112100.0,672137984.0,2016,12,12,5
485,2016-12-04,ETH,7.9,7.95,7.44,7.44,8450790.0,684257984.0,2016,12,12,6
486,2016-12-05,ETH,7.41,7.64,6.66,6.82,17344500.0,641820032.0,2016,12,12,0
487,2016-12-06,ETH,6.8,7.92,5.98,7.87,50671200.0,589548032.0,2016,12,12,1
488,2016-12-07,ETH,7.89,8.54,7.33,8.38,22229600.0,684257984.0,2016,12,12,2
489,2016-12-08,ETH,8.38,8.86,8.23,8.23,16042700.0,726878016.0,2016,12,12,3
490,2016-12-09,ETH,8.17,8.67,8.05,8.45,12916300.0,708467968.0,2016,12,12,4
491,2016-12-10,ETH,8.44,8.53,8.02,8.13,8108370.0,732172992.0,2016,12,12,5
492,2016-12-11,ETH,8.13,8.27,8.1,8.19,5545500.0,705363008.0,2016,12,12,6
493,2016-12-12,ETH,8.19,8.61,8.17,8.52,9119700.0,711347968.0,2016,12,12,0
494,2016-12-13,ETH,8.52,8.53,8.35,8.42,4486190.0,740099008.0,2016,12,12,1
495,2016-12-14,ETH,8.45,8.52,8.25,8.27,7337220.0,734382016.0,2016,12,12,2
496,2016-12-15,ETH,8.24,8.24,7.72,7.83,13184400.0,715860992.0,2016,12,12,3
497,2016-12-16,ETH,7.86,7.93,7.8,7.86,5178610.0,683398976.0,2016,12,12,4
498,2016-12-17,ETH,7.86,7.9,7.52,7.88,8502620.0,683356992.0,2016,12,12,5
499,2016-12-18,ETH,7.86,7.93,7.72,7.87,5890020.0,684028032.0,2016,12,12,6
500,2016-12-19,ETH,7.87,7.87,7.63,7.64,5894760.0,685054016.0,2016,12,12,0
501,2016-12-20,ETH,7.63,7.75,7.57,7.66,6313550.0,664771968.0,2016,12,12,1
502,2016-12-21,ETH,7.66,7.94,7.66,7.91,9393550.0,667625024.0,2016,12,12,2
503,2016-12-22,ETH,7.9,7.91,7.5,7.59,16376700.0,688380032.0,2016,12,12,3
504,2016-12-23,ETH,7.58,7.69,7.16,7.17,19613100.0,660545984.0,2016,12,12,4
505,2016-12-24,ETH,7.15,7.41,7.15,7.27,7626020.0,623758976.0,2016,12,12,5
506,2016-12-25,ETH,7.26,7.34,7.14,7.18,8671840.0,633792000.0,2016,12,12,6
507,2016-12-26,ETH,7.13,7.33,7.05,7.27,5836810.0,622438976.0,2016,12,12,0
508,2016-12-27,ETH,7.28,7.32,7.09,7.17,8778610.0,635260032.0,2016,12,12,1
509,2016-12-28,ETH,7.15,7.62,7.08,7.52,17453300.0,624358976.0,2016,12,12,2
510,2016-12-29,ETH,7.54,8.53,7.54,8.28,27543800.0,658673984.0,2016,12,12,3
511,2016-12-30,ETH,8.29,8.47,8.05,8.16,13909900.0,724528000.0,2016,12,12,4
512,2016-12-31,ETH,8.15,8.16,7.91,7.97,9066800.0,712662016.0,2016,12,12,5
513,2017-01-01,ETH,7.98,8.47,7.98,8.17,14731700.0,698148992.0,2017,1,1,6
514,2017-01-02,ETH,8.17,8.44,8.05,8.38,14579600.0,714899968.0,2017,1,1,0
515,2017-01-03,ETH,8.37,10.0,8.32,9.73,33625200.0,732988032.0,2017,1,1,1
516,2017-01-04,ETH,9.71,11.28,9.56,11.25,41051200.0,850115008.0,2017,1,1,2
517,2017-01-05,ETH,11.29,11.89,9.4,10.25,41557400.0,988598976.0,2017,1,1,3
518,2017-01-06,ETH,10.29,10.63,9.63,10.25,29471800.0,901249024.0,2017,1,1,4
519,2017-01-07,ETH,10.24,10.28,9.59,9.87,23153600.0,897635968.0,2017,1,1,5
520,2017-01-08,ETH,9.87,10.39,9.83,10.29,16676600.0,865667008.0,2017,1,1,6
521,2017-01-09,ETH,10.31,10.78,10.14,10.33,25718300.0,904681984.0,2017,1,1,0
522,2017-01-10,ETH,10.37,10.69,10.29,10.55,10879700.0,909897024.0,2017,1,1,1
523,2017-01-11,ETH,10.54,10.66,9.46,9.72,26823500.0,925320000.0,2017,1,1,2
524,2017-01-12,ETH,9.72,10.08,9.18,9.86,30453800.0,853638016.0,2017,1,1,3
525,2017-01-13,ETH,9.83,9.85,9.51,9.77,25066600.0,863241024.0,2017,1,1,4
526,2017-01-14,ETH,9.79,9.89,9.44,9.65,20085800.0,859971008.0,2017,1,1,5
527,2017-01-15,ETH,9.83,10.0,9.6,9.9,14837900.0,864036992.0,2017,1,1,6
528,2017-01-16,ETH,9.88,9.93,9.58,9.64,14937400.0,869126016.0,2017,1,1,0
529,2017-01-17,ETH,9.64,10.61,9.54,10.3,18391900.0,847980992.0,2017,1,1,1
530,2017-01-18,ETH,10.3,10.52,9.94,10.23,10788200.0,906078976.0,2017,1,1,2
531,2017-01-19,ETH,10.24,10.44,10.18,10.4,8347550.0,901484032.0,2017,1,1,3
532,2017-01-20,ETH,10.39,10.76,10.35,10.6,10992800.0,914696000.0,2017,1,1,4
533,2017-01-21,ETH,10.6,10.98,10.58,10.91,11937600.0,933404992.0,2017,1,1,5
534,2017-01-22,ETH,10.91,10.97,10.58,10.7,8678620.0,961462976.0,2017,1,1,6
535,2017-01-23,ETH,10.71,10.84,10.67,10.82,7267210.0,944158976.0,2017,1,1,0
536,2017-01-24,ETH,10.73,10.77,10.57,10.63,8327330.0,946083008.0,2017,1,1,1
537,2017-01-25,ETH,10.62,10.62,10.48,10.57,6751450.0,936769024.0,2017,1,1,2
538,2017-01-26,ETH,10.57,10.67,10.51,10.59,8465020.0,932574976.0,2017,1,1,3
539,2017-01-27,ETH,10.58,10.61,10.44,10.54,7189170.0,934403968.0,2017,1,1,4
540,2017-01-28,ETH,10.54,10.58,10.43,10.56,6580700.0,930688000.0,2017,1,1,5
541,2017-01-29,ETH,10.56,10.57,10.45,10.48,4689950.0,933086976.0,2017,1,1,6
542,2017-01-30,ETH,10.49,10.71,10.47,10.57,8042180.0,927414976.0,2017,1,1,0
543,2017-01-31,ETH,10.56,10.75,10.55,10.73,11648700.0,933974976.0,2017,1,1,1
544,2017-02-01,ETH,10.74,10.85,10.56,10.73,12852200.0,949969024.0,2017,2,2,2
545,2017-02-02,ETH,10.74,10.89,10.55,10.82,10172500.0,949793024.0,2017,2,2,3
546,2017-02-03,ETH,10.81,11.11,10.76,11.11,12897800.0,956944000.0,2017,2,2,4
547,2017-02-04,ETH,11.13,11.5,11.13,11.43,14139500.0,985276992.0,2017,2,2,5
548,2017-02-05,ETH,11.44,11.49,11.32,11.35,5942960.0,1013400000.0,2017,2,2,6
549,2017-02-06,ETH,11.35,11.48,11.34,11.39,5695440.0,1005929984.0,2017,2,2,0
550,2017-02-07,ETH,11.43,11.61,11.41,11.52,7629640.0,1012620032.0,2017,2,2,1
551,2017-02-08,ETH,11.54,11.63,11.24,11.43,9688630.0,1023169984.0,2017,2,2,2
552,2017-02-09,ETH,11.44,11.6,10.67,11.03,18400300.0,1014280000.0,2017,2,2,3
553,2017-02-10,ETH,11.05,11.34,10.78,11.28,11914200.0,979961024.0,2017,2,2,4
554,2017-02-11,ETH,11.29,11.43,11.24,11.35,7544520.0,1002129984.0,2017,2,2,5
555,2017-02-12,ETH,11.35,11.4,11.3,11.4,6264900.0,1008030016.0,2017,2,2,6
556,2017-02-13,ETH,11.38,11.39,11.17,11.27,7216520.0,1011080000.0,2017,2,2,0
557,2017-02-14,ETH,11.29,13.33,11.29,13.03,42911500.0,1002809984.0,2017,2,2,1
558,2017-02-15,ETH,13.04,13.04,12.64,12.92,18464700.0,1159000064.0,2017,2,2,2
559,2017-02-16,ETH,12.92,12.92,12.54,12.9,38002600.0,1148860032.0,2017,2,2,3
560,2017-02-17,ETH,12.9,12.91,12.66,12.68,11636500.0,1147260032.0,2017,2,2,4
561,2017-02-18,ETH,12.71,12.83,12.68,12.81,9370010.0,1130749952.0,2017,2,2,5
562,2017-02-19,ETH,12.82,12.87,12.71,12.76,7799740.0,1140870016.0,2017,2,2,6
563,2017-02-20,ETH,12.77,12.9,12.43,12.43,12994400.0,1136610048.0,2017,2,2,0
564,2017-02-21,ETH,12.34,12.77,12.21,12.67,15183300.0,1099330048.0,2017,2,2,1
565,2017-02-22,ETH,12.69,12.76,12.55,12.6,10360900.0,1130460032.0,2017,2,2,2
566,2017-02-23,ETH,12.6,13.21,12.56,13.12,14522300.0,1122909952.0,2017,2,2,3
567,2017-02-24,ETH,13.13,13.23,12.88,13.07,19574400.0,1171110016.0,2017,2,2,4
568,2017-02-25,ETH,13.06,13.72,12.98,13.55,18533900.0,1165229952.0,2017,2,2,5
569,2017-02-26,ETH,13.52,14.54,13.4,14.52,20307500.0,1206150016.0,2017,2,2,6
570,2017-02-27,ETH,14.51,15.68,14.27,15.4,31667000.0,1294770048.0,2017,2,2,0
571,2017-02-28,ETH,15.45,16.06,15.12,15.82,65478900.0,1379600000.0,2017,2,2,1
572,2017-03-01,ETH,15.85,17.37,15.56,17.35,44927500.0,1415510016.0,2017,3,3,2
573,2017-03-02,ETH,17.36,19.35,16.95,19.03,83627104.0,1550749952.0,2017,3,3,3
574,2017-03-03,ETH,19.04,20.67,18.41,19.46,95863400.0,1702140032.0,2017,3,3,4
575,2017-03-04,ETH,19.52,20.06,18.62,18.62,27341900.0,1745139968.0,2017,3,3,5
576,2017-03-05,ETH,18.5,19.42,18.23,19.3,26816300.0,1655030016.0,2017,3,3,6
577,2017-03-06,ETH,19.28,20.1,19.11,19.61,32432700.0,1725360000.0,2017,3,3,0
578,2017-03-07,ETH,19.58,19.63,18.64,18.89,37972200.0,1752530048.0,2017,3,3,1
579,2017-03-08,ETH,18.88,18.88,16.65,16.65,44304600.0,1690759936.0,2017,3,3,2
580,2017-03-09,ETH,16.64,17.87,16.37,17.75,31418400.0,1490499968.0,2017,3,3,3
581,2017-03-10,ETH,17.74,19.66,17.68,19.33,87506800.0,1589639936.0,2017,3,3,4
582,2017-03-11,ETH,19.37,21.59,19.01,21.47,69150096.0,1736630016.0,2017,3,3,5
583,2017-03-12,ETH,21.46,23.44,21.38,23.44,74628896.0,1924659968.0,2017,3,3,6
584,2017-03-13,ETH,23.5,30.6,23.5,28.59,255488000.0,2108300032.0,2017,3,3,0
585,2017-03-14,ETH,28.57,29.93,27.32,28.65,101797000.0,2563699968.0,2017,3,3,1
586,2017-03-15,ETH,28.65,35.06,28.43,35.06,170344000.0,2571160064.0,2017,3,3,2
587,2017-03-16,ETH,35.36,47.17,35.36,46.35,454417984.0,3174749952.0,2017,3,3,3
